Network,Station,Name,Latitude,Longitude,Elevation,Sensitivity,Site,Vs30
XZ,A0023,XZ A0023 BHZ ,29.550000,90.020000,0.0,70000000000.0,,
TJ,GUG,TJ GUG BHZ ,38.930000,117.500000,0.0,70000000000.0,,
YN,C2412,YN C2412 BHZ ,28.050000,103.860000,0.0,70000000000.0,,
GS,D0028,GS D0028 BHZ ,36.910000,103.900000,0.0,70000000000.0,,
NX,C0016,NX C0016 BHZ ,37.990000,106.020000,0.0,70000000000.0,,
GD,L2308,GD L2308 BHZ ,22.790000,114.910000,0.0,70000000000.0,,
SC,B2712,SC B2712 BHZ ,32.230000,104.110000,0.0,70000000000.0,,
FJ,J6001,FJ J6001 BHZ ,27.240000,119.820000,0.0,70000000000.0,,
SD,C0037,SD C0037 BHZ ,36.540000,118.150000,0.0,70000000000.0,,
GD,G2511,GD G2511 BHZ ,20.460000,110.220000,0.0,70000000000.0,,
GS,SUNHU,GS SUNHU BHZ ,38.000000,101.960000,0.0,70000000000.0,,
XZ,AD002,XZ AD002 BHZ ,29.670000,91.350000,0.0,70000000000.0,,
GS,N0051,GS N0051 BHZ ,35.490000,103.150000,0.0,70000000000.0,,
YN,C2727,YN C2727 BHZ ,27.520000,104.690000,0.0,70000000000.0,,
YN,RX002,YN RX002 BHZ ,28.060000,99.770000,0.0,70000000000.0,,
SC,W3306,SC W3306 BHZ ,28.460000,102.070000,0.0,70000000000.0,,
GS,E0030,GS E0030 BHZ ,34.460000,105.510000,0.0,70000000000.0,,
XJ,FN008,XJ FN008 BHZ ,43.770000,83.260000,0.0,70000000000.0,,
SD,QS001,SD QS001 BHZ ,35.230000,118.310000,0.0,70000000000.0,,
GD,GS001,GD GS001 BHZ ,21.180000,110.080000,0.0,70000000000.0,,
YN,DF002,YN DF002 BHZ ,25.680000,104.250000,0.0,70000000000.0,,
HE,J0011,HE J0011 BHZ ,38.180000,117.080000,0.0,70000000000.0,,
FJ,FDGL,FJ FDGL BHZ ,27.370000,120.240000,0.0,70000000000.0,,
NX,E000B,NX E000B BHZ ,36.670000,105.830000,0.0,70000000000.0,,
YN,E3103,YN E3103 BHZ ,25.050000,101.990000,0.0,70000000000.0,,
YN,K2202,YN K2202 BHZ ,21.700000,100.410000,0.0,70000000000.0,,
GS,PT001,GS PT001 BHZ ,34.960000,103.660000,0.0,70000000000.0,,
XJ,Q0042,XJ Q0042 BHZ ,39.140000,78.030000,0.0,70000000000.0,,
GD,Q2105,GD Q2105 BHZ ,21.730000,111.710000,0.0,70000000000.0,,
GS,AY002,GS AY002 BHZ ,36.970000,103.350000,0.0,70000000000.0,,
HE,E0024,HE E0024 BHZ ,37.120000,115.530000,0.0,70000000000.0,,
GD,UR003,GD UR003 BHZ ,23.700000,116.870000,0.0,70000000000.0,,
YN,LE001,YN LE001 BHZ ,26.250000,99.980000,0.0,70000000000.0,,
YN,K0103,YN K0103 BHZ ,22.040000,101.010000,0.0,70000000000.0,,
YN,J2417,YN J2417 BHZ ,23.420000,100.670000,0.0,70000000000.0,,
XZ,A0006,XZ A0006 BHZ ,29.640000,91.150000,0.0,70000000000.0,,
QH,DH027,QH DH027 BHZ ,34.480000,102.140000,0.0,70000000000.0,,
SD,G0052,SD G0052 BHZ ,37.020000,118.610000,0.0,70000000000.0,,
FJ,A0028,FJ A0028 BHZ ,25.670000,119.370000,0.0,70000000000.0,,
FJ,C5601,FJ C5601 BHZ ,25.570000,118.300000,0.0,70000000000.0,,
SD,A0018,SD A0018 BHZ ,37.490000,117.240000,0.0,70000000000.0,,
SN,F0013,SN F0013 BHZ ,32.820000,105.770000,0.0,70000000000.0,,
QH,C0064,QH C0064 BHZ ,37.100000,100.670000,0.0,70000000000.0,,
XJ,AM004,XJ AM004 BHZ ,43.900000,87.710000,0.0,70000000000.0,,
HE,A0081,HE A0081 BHZ ,37.750000,115.230000,0.0,70000000000.0,,
HE,D0007,HE D0007 BHZ ,36.230000,114.700000,0.0,70000000000.0,,
XJ,BH002,XJ BH002 BHZ ,44.550000,86.730000,0.0,70000000000.0,,
XJ,A0036,XJ A0036 BHZ ,43.870000,87.790000,0.0,70000000000.0,,
HA,A0022,HA A0022 BHZ ,34.810000,113.930000,0.0,70000000000.0,,
NX,E0022,NX E0022 BHZ ,36.810000,105.400000,0.0,70000000000.0,,
XJ,F0047,XJ F0047 BHZ ,43.530000,82.900000,0.0,70000000000.0,,
YN,C2234,YN C2234 BHZ ,26.750000,103.330000,0.0,70000000000.0,,
GS,N0032,GS N0032 BHZ ,35.270000,103.610000,0.0,70000000000.0,,
SN,FEGSS,SN FEGSS BHZ ,33.910000,106.510000,0.0,70000000000.0,,
SN,E0067,SN E0067 BHZ ,35.320000,110.220000,0.0,70000000000.0,,
SC,WN003,SC WN003 BHZ ,28.210000,102.070000,0.0,70000000000.0,,
XJ,Q004A,XJ Q004A BHZ ,39.220000,77.930000,0.0,70000000000.0,,
XJ,Q00AD,XJ Q00AD BHZ ,39.820000,79.260000,0.0,70000000000.0,,
XJ,BF002,XJ BF002 BHZ ,44.010000,88.000000,0.0,70000000000.0,,
GD,JEX,GD JEX BHZ ,23.520000,115.970000,0.0,70000000000.0,,
YN,E2402,YN E2402 BHZ ,25.090000,100.790000,0.0,70000000000.0,,
XZ,A0050,XZ A0050 BHZ ,29.830000,91.490000,0.0,70000000000.0,,
SC,QCH,SC QCH BHZ ,32.590000,105.230000,0.0,70000000000.0,,
SC,A8404,SC A8404 BHZ ,30.760000,103.670000,0.0,70000000000.0,,
HE,R0034,HE R0034 BHZ ,38.990000,116.690000,0.0,70000000000.0,,
YN,J2311,YN J2311 BHZ ,24.490000,100.940000,0.0,70000000000.0,,
XJ,YNIKL,XJ YNIKL BHZ ,44.090000,81.560000,0.0,70000000000.0,,
XJ,N000F,XJ N000F BHZ ,41.350000,80.290000,0.0,70000000000.0,,
SD,P001E,SD P001E BHZ ,36.650000,115.930000,0.0,70000000000.0,,
XJ,GAZ,XJ GAZ BHZ ,43.530000,88.580000,0.0,70000000000.0,,
GS,E003B,GS E003B BHZ ,34.820000,106.370000,0.0,70000000000.0,,
HL,DNIZZ,HL DNIZZ BHZ ,44.060000,131.090000,0.0,70000000000.0,,
GD,N2301,GD N2301 BHZ ,23.190000,115.640000,0.0,70000000000.0,,
YN,N0202,YN N0202 BHZ ,24.060000,97.760000,0.0,70000000000.0,,
GD,U2201,GD U2201 BHZ ,23.920000,116.890000,0.0,70000000000.0,,
XJ,P0010,XJ P0010 BHZ ,38.910000,74.070000,0.0,70000000000.0,,
GD,U0308,GD U0308 BHZ ,23.520000,116.600000,0.0,70000000000.0,,
GD,KD002,GD KD002 BHZ ,21.580000,111.380000,0.0,70000000000.0,,
XJ,E0006,XJ E0006 BHZ ,44.950000,81.720000,0.0,70000000000.0,,
GD,P2509,GD P2509 BHZ ,24.070000,114.860000,0.0,70000000000.0,,
QH,BP042,QH BP042 BHZ ,36.490000,102.130000,0.0,70000000000.0,,
NX,A0029,NX A0029 BHZ ,38.520000,106.320000,0.0,70000000000.0,,
XJ,P0059,XJ P0059 BHZ ,39.980000,74.310000,0.0,70000000000.0,,
YN,CWX01,YN CWX01 BHZ ,27.790000,104.960000,0.0,70000000000.0,,
GS,E0034,GS E0034 BHZ ,34.450000,105.420000,0.0,70000000000.0,,
NX,HYU,NX HYU BHZ ,36.500000,105.600000,0.0,70000000000.0,,
GX,GX002,GX GX002 BHZ ,23.980000,109.840000,0.0,70000000000.0,,
HE,E0050,HE E0050 BHZ ,36.950000,114.550000,0.0,70000000000.0,,
SC,C0403,SC C0403 BHZ ,29.400000,104.780000,0.0,70000000000.0,,
GD,TH001,GD TH001 BHZ ,22.560000,113.470000,0.0,70000000000.0,,
YN,E2206,YN E2206 BHZ ,24.740000,101.840000,0.0,70000000000.0,,
GD,N0201,GD N0201 BHZ ,22.740000,115.460000,0.0,70000000000.0,,
FJ,ZPCH,FJ ZPCH BHZ ,24.140000,117.870000,0.0,70000000000.0,,
HE,BA001,HE BA001 BHZ ,39.620000,118.180000,0.0,70000000000.0,,
JS,B0003,JS B0003 BHZ ,31.550000,119.740000,0.0,70000000000.0,,
SC,Z2501,SC Z2501 BHZ ,29.870000,103.950000,0.0,70000000000.0,,
HE,XTT,HE XTT BHZ ,37.120000,114.310000,0.0,70000000000.0,,
GS,K0017,GS K0017 BHZ ,32.850000,105.320000,0.0,70000000000.0,,
YN,NAJ,YN NAJ BHZ ,25.050000,100.520000,0.0,70000000000.0,,
FJ,C5418,FJ C5418 BHZ ,25.140000,118.160000,0.0,70000000000.0,,
SC,WJ001,SC WJ001 BHZ ,27.540000,103.200000,0.0,70000000000.0,,
SC,LJBMG,SC LJBMG BHZ ,31.270000,104.460000,0.0,70000000000.0,,
SD,AZ001,SD AZ001 BHZ ,36.540000,117.000000,0.0,70000000000.0,,
SC,J2202,SC J2202 BHZ ,30.870000,105.470000,0.0,70000000000.0,,
GS,J006B,GS J006B BHZ ,34.870000,104.360000,0.0,70000000000.0,,
XJ,F0036,XJ F0036 BHZ ,44.140000,80.830000,0.0,70000000000.0,,
QH,E0005,QH E0005 BHZ ,36.510000,100.750000,0.0,70000000000.0,,
XJ,EW002,XJ EW002 BHZ ,45.080000,81.660000,0.0,70000000000.0,,
QH,HG035,QH HG035 BHZ ,36.790000,93.670000,0.0,70000000000.0,,
FJ,BX001,FJ BX001 BHZ ,25.330000,118.690000,0.0,70000000000.0,,
YN,G3101,YN G3101 BHZ ,22.640000,102.150000,0.0,70000000000.0,,
GS,P003A,GS P003A BHZ ,33.820000,103.870000,0.0,70000000000.0,,
QH,FD057,QH FD057 BHZ ,33.300000,100.430000,0.0,70000000000.0,,
GS,GUZLY,GS GUZLY BHZ ,41.090000,95.500000,0.0,70000000000.0,,
XJ,Q004B,XJ Q004B BHZ ,38.770000,77.560000,0.0,70000000000.0,,
SD,E0008,SD E0008 BHZ ,37.260000,118.440000,0.0,70000000000.0,,
YN,P2104,YN P2104 BHZ ,26.680000,99.800000,0.0,70000000000.0,,
XJ,Q0026,XJ Q0026 BHZ ,39.710000,77.910000,0.0,70000000000.0,,
HE,E0056,HE E0056 BHZ ,37.270000,115.330000,0.0,70000000000.0,,
YN,L2905,YN L2905 BHZ ,25.740000,99.210000,0.0,70000000000.0,,
TJ,A0064,TJ A0064 BHZ ,39.580000,117.240000,0.0,70000000000.0,,
SD,M0011,SD M0011 BHZ ,37.640000,117.620000,0.0,70000000000.0,,
HE,F0024,HE F0024 BHZ ,38.300000,115.200000,0.0,70000000000.0,,
SC,UW002,SC UW002 BHZ ,30.920000,103.340000,0.0,70000000000.0,,
FJ,C5515,FJ C5515 BHZ ,25.480000,117.930000,0.0,70000000000.0,,
HE,D0034,HE D0034 BHZ ,36.800000,114.170000,0.0,70000000000.0,,
GS,J002A,GS J002A BHZ ,35.300000,104.800000,0.0,70000000000.0,,
FJ,LYSS,FJ LYSS BHZ ,26.470000,119.540000,0.0,70000000000.0,,
GS,PH002,GS PH002 BHZ ,34.670000,103.000000,0.0,70000000000.0,,
SD,P0005,SD P0005 BHZ ,36.490000,115.780000,0.0,70000000000.0,,
YN,M2302,YN M2302 BHZ ,24.730000,98.910000,0.0,70000000000.0,,
SC,W0106,SC W0106 BHZ ,27.680000,102.200000,0.0,70000000000.0,,
SN,E0069,SN E0069 BHZ ,35.300000,109.830000,0.0,70000000000.0,,
HE,R0009,HE R0009 BHZ ,39.150000,116.650000,0.0,70000000000.0,,
FJ,J2003,FJ J2003 BHZ ,26.650000,119.290000,0.0,70000000000.0,,
GS,K009F,GS K009F BHZ ,32.730000,105.120000,0.0,70000000000.0,,
SC,ABJED,SC ABJED BHZ ,33.040000,101.560000,0.0,70000000000.0,,
SC,UJ001,SC UJ001 BHZ ,30.790000,102.210000,0.0,70000000000.0,,
GS,FD001,GS FD001 BHZ ,40.140000,94.670000,0.0,70000000000.0,,
SC,SFBC,SC SFBC BHZ ,31.280000,104.000000,0.0,70000000000.0,,
GS,HNIDJ,GS HNIDJ BHZ ,35.520000,104.980000,0.0,70000000000.0,,
SX,C0012,SX C0012 BHZ ,37.780000,113.880000,0.0,70000000000.0,,
XJ,K0001,XJ K0001 BHZ ,42.830000,87.910000,0.0,70000000000.0,,
GS,E001D,GS E001D BHZ ,34.940000,105.610000,0.0,70000000000.0,,
SD,C0035,SD C0035 BHZ ,36.640000,117.760000,0.0,70000000000.0,,
XJ,P0062,XJ P0062 BHZ ,39.810000,74.780000,0.0,70000000000.0,,
XJ,B0015,XJ B0015 BHZ ,44.170000,88.070000,0.0,70000000000.0,,
XJ,N0050,XJ N0050 BHZ ,41.410000,79.810000,0.0,70000000000.0,,
QH,HG033,QH HG033 BHZ ,36.440000,95.750000,0.0,70000000000.0,,
SC,W2709,SC W2709 BHZ ,26.970000,102.750000,0.0,70000000000.0,,
SD,N004D,SD N004D BHZ ,37.420000,116.280000,0.0,70000000000.0,,
FJ,EZ001,FJ EZ001 BHZ ,24.110000,117.620000,0.0,70000000000.0,,
XJ,B0036,XJ B0036 BHZ ,44.030000,89.000000,0.0,70000000000.0,,
XJ,Q006D,XJ Q006D BHZ ,39.320000,76.340000,0.0,70000000000.0,,
SX,M0073,SX M0073 BHZ ,35.510000,111.660000,0.0,70000000000.0,,
HA,B0016,HA B0016 BHZ ,34.690000,114.380000,0.0,70000000000.0,,
GS,E004A,GS E004A BHZ ,34.640000,106.210000,0.0,70000000000.0,,
GS,KT003,GS KT003 BHZ ,34.050000,104.390000,0.0,70000000000.0,,
LN,B0028,LN B0028 BHZ ,39.690000,122.030000,0.0,70000000000.0,,
TJ,A0074,TJ A0074 BHZ ,39.070000,117.650000,0.0,70000000000.0,,
GS,HG002,GS HG002 BHZ ,37.460000,102.890000,0.0,70000000000.0,,
YN,E2202,YN E2202 BHZ ,24.470000,101.570000,0.0,70000000000.0,,
GS,PX001,GS PX001 BHZ ,34.810000,102.690000,0.0,70000000000.0,,
HE,NPH,HE NPH BHZ ,38.570000,117.580000,0.0,70000000000.0,,
SC,REGMX,SC REGMX BHZ ,34.020000,102.460000,0.0,70000000000.0,,
GS,D0012,GS D0012 BHZ ,35.760000,105.330000,0.0,70000000000.0,,
YN,M0213,YN M0213 BHZ ,25.000000,99.180000,0.0,70000000000.0,,
SD,A0035,SD A0035 BHZ ,36.760000,117.080000,0.0,70000000000.0,,
SC,51LSQ,SC 51LSQ BHZ ,29.210000,103.950000,0.0,70000000000.0,,
GD,PD003,GD PD003 BHZ ,24.100000,114.990000,0.0,70000000000.0,,
YN,P2301,YN P2301 BHZ ,26.490000,101.330000,0.0,70000000000.0,,
JS,AX001,JS AX001 BHZ ,32.120000,118.880000,0.0,70000000000.0,,
GS,JM001,GS JM001 BHZ ,34.540000,104.410000,0.0,70000000000.0,,
YN,J2315,YN J2315 BHZ ,24.310000,101.160000,0.0,70000000000.0,,
XJ,M0013,XJ M0013 BHZ ,42.300000,86.050000,0.0,70000000000.0,,
XJ,BPM,XJ BPM BHZ ,39.880000,76.840000,0.0,70000000000.0,,
QH,E0025,QH E0025 BHZ ,36.140000,101.060000,0.0,70000000000.0,,
YN,JJ001,YN JJ001 BHZ ,22.600000,101.460000,0.0,70000000000.0,,
FJ,A4003,FJ A4003 BHZ ,26.170000,119.270000,0.0,70000000000.0,,
YN,EYM01,YN EYM01 BHZ ,25.690000,101.860000,0.0,70000000000.0,,
XJ,Q00A3,XJ Q00A3 BHZ ,39.980000,79.040000,0.0,70000000000.0,,
FJ,E6703,FJ E6703 BHZ ,24.380000,117.280000,0.0,70000000000.0,,
FJ,LHLJ,FJ LHLJ BHZ ,24.290000,118.080000,0.0,70000000000.0,,
LN,B0025,LN B0025 BHZ ,39.770000,122.470000,0.0,70000000000.0,,
QH,C0019,QH C0019 BHZ ,37.240000,101.940000,0.0,70000000000.0,,
XJ,M0009,XJ M0009 BHZ ,42.760000,86.320000,0.0,70000000000.0,,
HE,F0025,HE F0025 BHZ ,38.770000,114.280000,0.0,70000000000.0,,
FJ,C5907,FJ C5907 BHZ ,25.010000,118.280000,0.0,70000000000.0,,
AH,BZ001,AH BZ001 BHZ ,31.120000,118.590000,0.0,70000000000.0,,
GD,T0004,GD T0004 BHZ ,22.670000,113.300000,0.0,70000000000.0,,
SN,E0041,SN E0041 BHZ ,34.870000,109.930000,0.0,70000000000.0,,
NX,E002E,NX E002E BHZ ,37.430000,104.320000,0.0,70000000000.0,,
SD,N0047,SD N0047 BHZ ,36.870000,116.530000,0.0,70000000000.0,,
SC,W3316,SC W3316 BHZ ,28.190000,102.110000,0.0,70000000000.0,,
SD,Q0050,SD Q0050 BHZ ,34.750000,118.250000,0.0,70000000000.0,,
SC,BXQQ,SC BXQQ BHZ ,30.700000,102.730000,0.0,70000000000.0,,
YN,P2111,YN P2111 BHZ ,26.990000,99.900000,0.0,70000000000.0,,
HE,F0133,HE F0133 BHZ ,39.240000,114.570000,0.0,70000000000.0,,
XJ,Q007A,XJ Q007A BHZ ,38.020000,75.080000,0.0,70000000000.0,,
FJ,J1014,FJ J1014 BHZ ,26.750000,120.060000,0.0,70000000000.0,,
HE,D0011,HE D0011 BHZ ,36.320000,115.260000,0.0,70000000000.0,,
SD,M0005,SD M0005 BHZ ,37.240000,118.260000,0.0,70000000000.0,,
GS,DY002,GS DY002 BHZ ,36.660000,104.380000,0.0,70000000000.0,,
NX,E001E,NX E001E BHZ ,37.410000,105.210000,0.0,70000000000.0,,
YN,S0207,YN S0207 BHZ ,23.910000,100.340000,0.0,70000000000.0,,
SC,XGLJ,SC XGLJ BHZ ,28.580000,100.330000,0.0,70000000000.0,,
FJ,F1024,FJ F1024 BHZ ,24.690000,116.630000,0.0,70000000000.0,,
YN,D2629,YN D2629 BHZ ,26.530000,103.100000,0.0,70000000000.0,,
YN,53YRH,YN 53YRH BHZ ,26.470000,101.020000,0.0,70000000000.0,,
FJ,C5607,FJ C5607 BHZ ,25.870000,118.270000,0.0,70000000000.0,,
GS,H0005,GS H0005 BHZ ,37.730000,103.000000,0.0,70000000000.0,,
XJ,FC003,XJ FC003 BHZ ,43.590000,81.240000,0.0,70000000000.0,,
LN,BW002,LN BW002 BHZ ,39.800000,121.650000,0.0,70000000000.0,,
HE,F0076,HE F0076 BHZ ,38.670000,115.370000,0.0,70000000000.0,,
QH,DAR,QH DAR BHZ ,33.730000,99.650000,0.0,70000000000.0,,
GS,E0035,GS E0035 BHZ ,34.220000,105.600000,0.0,70000000000.0,,
GS,GS205,GS GS205 BHZ ,38.100000,101.200000,0.0,70000000000.0,,
GD,V8104,GD V8104 BHZ ,23.250000,116.270000,0.0,70000000000.0,,
SC,US004,SC US004 BHZ ,32.920000,103.390000,0.0,70000000000.0,,
SD,M0009,SD M0009 BHZ ,36.950000,117.710000,0.0,70000000000.0,,
SD,N0027,SD N0027 BHZ ,36.510000,116.520000,0.0,70000000000.0,,
SD,HW001,SD HW001 BHZ ,35.730000,116.480000,0.0,70000000000.0,,
FJ,J7005,FJ J7005 BHZ ,27.040000,119.530000,0.0,70000000000.0,,
SC,B0571,SC B0571 BHZ ,31.740000,104.260000,0.0,70000000000.0,,
HA,E0022,HA E0022 BHZ ,36.000000,113.900000,0.0,70000000000.0,,
FJ,C5910,FJ C5910 BHZ ,25.130000,118.540000,0.0,70000000000.0,,
YN,J2206,YN J2206 BHZ ,23.670000,101.520000,0.0,70000000000.0,,
FJ,A8003,FJ A8003 BHZ ,26.530000,119.740000,0.0,70000000000.0,,
GS,H0004,GS H0004 BHZ ,37.240000,103.440000,0.0,70000000000.0,,
HE,B0109,HE B0109 BHZ ,39.750000,117.850000,0.0,70000000000.0,,
YN,G2902,YN G2902 BHZ ,23.290000,101.970000,0.0,70000000000.0,,
GS,K005C,GS K005C BHZ ,33.960000,106.000000,0.0,70000000000.0,,
SD,P0003,SD P0003 BHZ ,36.580000,115.880000,0.0,70000000000.0,,
SX,L0117,SX L0117 BHZ ,35.720000,111.760000,0.0,70000000000.0,,
XZ,C0022,XZ C0022 BHZ ,29.030000,92.130000,0.0,70000000000.0,,
QH,A0030,QH A0030 BHZ ,36.550000,101.320000,0.0,70000000000.0,,
QH,D0014,QH D0014 BHZ ,36.120000,101.750000,0.0,70000000000.0,,
LN,C0020,LN C0020 BHZ ,40.290000,122.930000,0.0,70000000000.0,,
SC,R0202,SC R0202 BHZ ,30.960000,106.120000,0.0,70000000000.0,,
QH,F0029,QH F0029 BHZ ,33.850000,100.120000,0.0,70000000000.0,,
SC,V3401,SC V3401 BHZ ,29.850000,100.350000,0.0,70000000000.0,,
GD,VH002,GD VH002 BHZ ,22.940000,116.380000,0.0,70000000000.0,,
GS,E004D,GS E004D BHZ ,34.740000,104.680000,0.0,70000000000.0,,
QH,B0076,QH B0076 BHZ ,35.940000,102.150000,0.0,70000000000.0,,
GX,AL002,GX AL002 BHZ ,23.040000,107.910000,0.0,70000000000.0,,
QH,QML,QH QML BHZ ,34.170000,95.830000,0.0,70000000000.0,,
SD,A0005,SD A0005 BHZ ,37.080000,117.000000,0.0,70000000000.0,,
SD,R000D,SD R000D BHZ ,34.870000,115.490000,0.0,70000000000.0,,
FJ,E6322,FJ E6322 BHZ ,24.050000,117.700000,0.0,70000000000.0,,
HE,F0057,HE F0057 BHZ ,39.320000,114.520000,0.0,70000000000.0,,
JS,B0002,JS B0002 BHZ ,31.570000,120.350000,0.0,70000000000.0,,
GS,E0026,GS E0026 BHZ ,34.800000,105.750000,0.0,70000000000.0,,
GS,FY207,GS FY207 BHZ ,40.130000,97.250000,0.0,70000000000.0,,
GS,K001C,GS K001C BHZ ,33.560000,104.650000,0.0,70000000000.0,,
HE,EX002,HE EX002 BHZ ,37.010000,114.190000,0.0,70000000000.0,,
HE,B0120,HE B0120 BHZ ,40.020000,117.800000,0.0,70000000000.0,,
YN,C2214,YN C2214 BHZ ,27.110000,103.260000,0.0,70000000000.0,,
SD,H0033,SD H0033 BHZ ,35.360000,116.580000,0.0,70000000000.0,,
YN,J2609,YN J2609 BHZ ,22.570000,101.870000,0.0,70000000000.0,,
SC,X0203,SC X0203 BHZ ,30.620000,106.610000,0.0,70000000000.0,,
XJ,A0001,XJ A0001 BHZ ,43.540000,88.480000,0.0,70000000000.0,,
HA,TQXCG,HA TQXCG BHZ ,35.980000,115.860000,0.0,70000000000.0,,
XJ,Q0079,XJ Q0079 BHZ ,38.140000,74.970000,0.0,70000000000.0,,
GS,FG216,GS FG216 BHZ ,40.440000,96.770000,0.0,70000000000.0,,
QH,DZ023,QH DZ023 BHZ ,35.040000,101.460000,0.0,70000000000.0,,
FJ,C5915,FJ C5915 BHZ ,25.200000,118.450000,0.0,70000000000.0,,
FJ,E6210,FJ E6210 BHZ ,23.950000,117.450000,0.0,70000000000.0,,
YN,KM009,YN KM009 BHZ ,21.450000,101.310000,0.0,70000000000.0,,
FJ,H0008,FJ H0008 BHZ ,26.690000,118.340000,0.0,70000000000.0,,
GS,K0071,GS K0071 BHZ ,33.980000,104.740000,0.0,70000000000.0,,
SC,UC002,SC UC002 BHZ ,31.550000,101.670000,0.0,70000000000.0,,
YN,C2311,YN C2311 BHZ ,28.210000,104.260000,0.0,70000000000.0,,
QH,B0048,QH B0048 BHZ ,36.950000,101.900000,0.0,70000000000.0,,
AH,D0007,AH D0007 BHZ ,32.150000,116.740000,0.0,70000000000.0,,
NX,D003D,NX D003D BHZ ,36.270000,106.160000,0.0,70000000000.0,,
SC,51LXK,SC 51LXK BHZ ,31.570000,103.340000,0.0,70000000000.0,,
SC,YBSL,SC YBSL BHZ ,28.470000,104.280000,0.0,70000000000.0,,
TJ,HAG,TJ HAG BHZ ,39.240000,117.790000,0.0,70000000000.0,,
GS,E0050,GS E0050 BHZ ,34.600000,104.900000,0.0,70000000000.0,,
GS,P0027,GS P0027 BHZ ,35.020000,103.700000,0.0,70000000000.0,,
GS,NK001,GS NK001 BHZ ,35.370000,103.710000,0.0,70000000000.0,,
YN,D2640,YN D2640 BHZ ,26.430000,103.620000,0.0,70000000000.0,,
GS,J004B,GS J004B BHZ ,35.320000,105.440000,0.0,70000000000.0,,
YN,LWS01,YN LWS01 BHZ ,25.240000,100.320000,0.0,70000000000.0,,
YN,C2804,YN C2804 BHZ ,27.560000,104.260000,0.0,70000000000.0,,
XJ,N005C,XJ N005C BHZ ,41.400000,79.550000,0.0,70000000000.0,,
QH,D0051,QH D0051 BHZ ,34.700000,101.470000,0.0,70000000000.0,,
YN,C2506,YN C2506 BHZ ,27.820000,103.730000,0.0,70000000000.0,,
SD,P0034,SD P0034 BHZ ,36.440000,115.610000,0.0,70000000000.0,,
XJ,N0067,XJ N0067 BHZ ,40.680000,80.180000,0.0,70000000000.0,,
YN,LM001,YN LM001 BHZ ,25.350000,100.490000,0.0,70000000000.0,,
YN,D8119,YN D8119 BHZ ,26.020000,104.270000,0.0,70000000000.0,,
XJ,N001A,XJ N001A BHZ ,41.230000,80.620000,0.0,70000000000.0,,
SC,W2701,SC W2701 BHZ ,27.180000,102.900000,0.0,70000000000.0,,
HE,B1003,HE B1003 BHZ ,39.570000,118.120000,0.0,70000000000.0,,
XJ,HJGCG,XJ HJGCG BHZ ,42.350000,85.550000,0.0,70000000000.0,,
YN,C2201,YN C2201 BHZ ,27.360000,102.980000,0.0,70000000000.0,,
SC,H2201,SC H2201 BHZ ,32.310000,105.440000,0.0,70000000000.0,,
TJ,XH004,TJ XH004 BHZ ,39.180000,117.830000,0.0,70000000000.0,,
FJ,B1003,FJ B1003 BHZ ,25.670000,119.120000,0.0,70000000000.0,,
LN,B0047,LN B0047 BHZ ,39.760000,121.550000,0.0,70000000000.0,,
YN,E2902,YN E2902 BHZ ,25.710000,102.320000,0.0,70000000000.0,,
QH,A0009,QH A0009 BHZ ,36.950000,101.550000,0.0,70000000000.0,,
HE,E0039,HE E0039 BHZ ,36.980000,115.010000,0.0,70000000000.0,,
YN,C2202,YN C2202 BHZ ,27.230000,102.920000,0.0,70000000000.0,,
YN,PY002,YN PY002 BHZ ,26.460000,100.680000,0.0,70000000000.0,,
FJ,J0005,FJ J0005 BHZ ,26.880000,119.320000,0.0,70000000000.0,,
GS,JX002,GS JX002 BHZ ,35.180000,104.470000,0.0,70000000000.0,,
FJ,AXCK,FJ AXCK BHZ ,25.230000,117.870000,0.0,70000000000.0,,
QH,C0052,QH C0052 BHZ ,37.780000,100.300000,0.0,70000000000.0,,
SC,V3409,SC V3409 BHZ ,29.750000,100.390000,0.0,70000000000.0,,
YN,A2903,YN A2903 BHZ ,25.650000,102.790000,0.0,70000000000.0,,
YN,C2913,YN C2913 BHZ ,27.860000,104.940000,0.0,70000000000.0,,
YN,E2204,YN E2204 BHZ ,24.330000,101.740000,0.0,70000000000.0,,
HE,F0108,HE F0108 BHZ ,38.940000,115.560000,0.0,70000000000.0,,
SC,UL003,SC UL003 BHZ ,31.570000,103.340000,0.0,70000000000.0,,
SD,M0019,SD M0019 BHZ ,37.510000,117.710000,0.0,70000000000.0,,
SD,Q001C,SD Q001C BHZ ,35.590000,118.110000,0.0,70000000000.0,,
GS,HT010,GS HT010 BHZ ,37.190000,102.800000,0.0,70000000000.0,,
SC,DFU,SC DFU BHZ ,30.990000,101.120000,0.0,70000000000.0,,
YN,C2413,YN C2413 BHZ ,28.140000,103.950000,0.0,70000000000.0,,
GS,NY004,GS NY004 BHZ ,35.970000,103.300000,0.0,70000000000.0,,
NX,SPTYS,NX SPTYS BHZ ,37.430000,104.840000,0.0,70000000000.0,,
AH,HQT,AH HQT BHZ ,32.210000,116.240000,0.0,70000000000.0,,
FJ,AL201,FJ AL201 BHZ ,26.490000,119.540000,0.0,70000000000.0,,
GS,K0103,GS K0103 BHZ ,33.190000,104.870000,0.0,70000000000.0,,
XJ,G001B,XJ G001B BHZ ,44.350000,85.860000,0.0,70000000000.0,,
